"visit_library","visit_cinema","visit_concert","visit_museum","visit_historical_site","artistic_activity_sung","artistic_activity_played_music","subjective_urbanization","life_satisfaction","gender","difficulty_bills","megye","marital_status","marital_status_str","occupation","occupation_paid","age_exact","age_education_raw","age_education","big_five_risk_taking","big_five_creative","big_five_organized","big_five_talkative","big_five_compassionate","big_five_calm","weight_10","proj_weight_10","weight_15","proj_weight_15","weight_1569","proj_weight_1569"
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Szakmunkás",NA,53,18,18,"5","7","8","7","8","6",0.678497495689308,5499.03665791034,0.674157788582285,5420.02417818453,1.20158961997468,10709.8773778269
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",77,16,16,"1","3","3","4","4","3",2.0961326863483,16988.5822059859,2.08351632429026,16750.8394096332,1,1.215009473
0,2,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Gyor-Sopron","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,41,23,23,"3","6","6","6","6","6",1.45934338414032,11827.5790505515,1.45099933209188,11665.5946065773,1.09430567330172,9753.64582058278
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,47,19,19,"5","5","9","8","7","7",0.764887669520785,6199.20539221039,0.760085655876665,6110.85817313811,1.08871179483915,9703.78707396523
0,2,0,0,3,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",NA,44,23,23,"6","5","6","6","5","7",1.55529730297606,12605.259322771,1.54771902426416,12443.1916008696,1.17606977592904,10482.4166908447
0,6,2,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Gyor-Sopron","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,24,19,19,"4","7","7","6","6","7",0.760640329374945,6164.78186182306,0.755530324789237,6074.23469262412,0.646440465307763,5761.78255905488
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Vas","elvált",NA,"Segédmunkás, házi személyzet",NA,47,15,15,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","9","9","9","10 - Teljes mértékben igaz rám nézve",1.17037278018664,9485.55132856945,1.16339888623064,9353.37423825281,1.51780640241097,13528.3462697061
0,1,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi",NA,"Vas",NA,NA,NA,NA,NA,999,999,"10 - Teljes mértékben igaz rám nézve","8","7","8","8","10 - Teljes mértékben igaz rám nézve",1.21794594822266,9871.11884595169,1,0.946964205,1,1.215009473
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","NT\NV","Vas","házas",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,47,21,21,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.56430640404619,12678.2756232795,1.55646631223531,12513.517143495,2.05991204430564,18360.1830748896
0,0,1,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Vas","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,25,19,19,"7","9","10 - Teljes mértékben igaz rám nézve","6","8","9",0.788264989194073,6388.67217530662,0.784276374336672,6305.34421358958,0.665577455398224,5932.35228922103
0,4,4,0,0,99998,12,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Vas","házas",NA,"Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",NA,34,23,23,"10 - Teljes mértékben igaz rám nézve","9","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","9",1.45934338414032,11827.5790505515,1.45099933209188,11665.5946065773,1.09430567330172,9753.64582058278
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Vas","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",63,21,21,"7","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","9","10 - Teljes mértékben igaz rám nézve","9",0.764887669520785,6199.20539221039,0.760085655876665,6110.85817313811,1,1.215009473
0,0,2,0,1,1,0,"nagyvárosban él?","Nagyon elégedett","no","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Munkanélküli, vagy ideiglenesen nem dolgozik","Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",37,22,22,"4","7","8","8","9","7",1.49910172177267,12149.8095045869,1.5063274925391,12110.4162380073,1.16981980578729,10426.7101395227
0,1,2,0,0,0,0,"nagyvárosban él?","NT/NV","férfi","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Szakmunkás",NA,47,18,18,"6","7","6","6","6","7",0.83738888982723,6786.8079563191,0.84166571212024,6766.73708574057,1.25079946119106,11148.4891604594
2,3,3,1,1,3,0,"nagyvárosban él?","Inkább elégedett","no",NA,"Gyor-Sopron",NA,NA,NA,NA,NA,99,99,"5","7","6","7","8","7",1.17393945486365,9514.45825146946,1,0.946964205,1,1.215009473
0,0,1,0,0,0,0,"nagyvárosban él?","Nem nagyon elégedett","no","Néha","Gyor-Sopron","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",76,16,16,"3","6","6","8","8","7",3.71422614958694,30102.7872351948,3.73264068077833,30009.2991298644,1,1.215009473
2,3,0,2,1,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",68,18,18,"3","4","4","5","7","7",0.743712445013762,6027.58598824295,0.746354525345007,6000.46404770361,1,1.215009473
3,0,0,0,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Néha","Budapest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",76,17,17,"3","5","7","6","6","6",1.91236256627748,15499.1756373274,1.91802663070632,15420.3524588683,1,1.215009473
4,1,0,2,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","házas",NA,"Szakmunkás",NA,43,18,18,"7","6","7","8","7","7",0.615447920180266,4988.03709019982,0.617122921009579,4961.48113903385,0.714842231928212,6371.45371529138
3,3,1,2,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",15,99,99,"6","7","6","8","7","6",0.904323851353111,7329.29751518283,0.907078401323782,7292.63527018318,0.871949672759922,7771.7665995582
3,5,2,2,1,99998,2,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",19,99,99,"7","8","7","7","7","8",1.20606083658971,9774.79326631708,1.21122701683166,9737.89790414422,1.08465215949403,9667.60317555084
8,3,2,2,2,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,36,19,19,"7","6","6","6","7","6",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
5,2,0,2,2,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","no","Néha","Budapest","elvált",NA,"Segédmunkás, házi személyzet",NA,65,17,17,"6","6","7","8","8","6",0.619012918657212,5016.93042795665,0.62061073231062,4989.52208419647,1,1.215009473
2,5,2,3,2,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Budapest","elvált",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,44,19,19,"8","9","8","7","6","5",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Szabolcs","elvált",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,60,14,14,"0 - Egyáltalán nem igaz rám nézve","5","9","10 - Teljes mértékben igaz rám nézve","5","1",1.11773160192949,9058.9089742634,1.13319361424953,9110.53301143776,1.64917209626844,14699.2206260411
0,0,0,1,1,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",63,23,23,"0 - Egyáltalán nem igaz rám nézve","7","7","7","6","5",1.40177792116239,11361.0267151983,1.42131484420874,11426.9403259793,1,1.215009473
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Néha","Gyor-Sopron","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,44,17,17,"8","7","9","8","10 - Teljes mértékben igaz rám nézve","9",0.674589915627826,5467.36679009457,0.670369044638158,5389.56382583096,0.686026007289369,6114.61208879629
0,2,0,0,3,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Gyor-Sopron","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",17,999,999,"7","3","8","7","8","8",0.930072056466315,7537.97967641772,0.923766465116612,7426.8022423314,0.778623233771358,6939.93957553828
0,0,0,0,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,44,19,19,"8","10 - Teljes mértékben igaz rám nézve","7","5","4","8",0.810485371810185,6568.7622999351,0.80619451786483,6481.5594407597,0.668023558339465,5954.15462682344
0,0,0,0,4,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Irodai munkát végzo alkalmazott",NA,45,19,19,"7","6","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","9",0.815180129922691,6606.81203058953,0.810750910529109,6518.19145602964,1.17005793522442,10428.8326088161
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Gyor-Sopron","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,24,21,21,"8","5","8","5","8","9",1.4596461502685,11830.0328872248,1.45045473663323,11661.2162242413,1.13807227858217,10143.7415471148
0,2,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Néha","Gyor-Sopron","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,49,19,19,"5","7","7","8","5","10 - Teljes mértékben igaz rám nézve",0.764887669520785,6199.20539221039,0.760085655876665,6110.85817313811,1.08871179483915,9703.78707396523
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi",NA,"Gyor-Sopron",NA,NA,NA,NA,NA,888,888,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","8","9",1.21794594822266,9871.11884595169,1,0.946964205,1,1.215009473
0,3,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Néha","Gyor-Sopron","házas",NA,"Irodai munkát végzo alkalmazott",NA,29,22,22,"8","8","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","7",1.41933381766107,11503.3124554141,1.41155077356747,11348.440159031,1.09029865245243,9717.93087994676
0,1,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi","Szinte soha\Soha","Gyor-Sopron","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,42,17,17,"7","7","9","8","8","8",0.810485371810185,6568.7622999351,0.80619451786483,6481.5594407597,0.668023558339465,5954.15462682344
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Néha","Gyor-Sopron","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",68,17,17,"0 - Egyáltalán nem igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","4","7","10 - Teljes mértékben igaz rám nézve",0.678497495689308,5499.03665791034,0.674157788582285,5420.02417818453,1,1.215009473
0,0,0,0,0,0,0,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Borsod","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Csoportvezeto, muvezeto",76,21,21,"5","5","6","5","7","6",2.52667979998714,20478.048822885,2.56228563103044,20599.9994464274,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,48,18,18,"1","6","8","9","9","7",0.779099217091518,6314.38609892428,0.790020692405255,6351.52678886528,1.22850365790626,10949.7646414964
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Csongrád","házas",NA,"Szakmunkás",NA,45,17,17,"1","7","7","6","7","5",0.687123738643548,5568.9499980874,0.69677070303511,5601.82515289591,0.774112546009788,6899.73540598404
0,6,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Irodai munkát végzo alkalmazott",NA,33,18,18,"3","6","7","10 - Teljes mértékben igaz rám nézve","9","4",0.774612254964223,6278.02049790525,0.785580802864885,6315.83142338137,0.701392093742935,6251.57141247806
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Irodai munkát végzo alkalmazott",NA,46,22,22,"3","8","7","10 - Teljes mértékben igaz rám nézve","9","7",1.49506820633523,12117.1189649879,1.51666877918781,12193.5570466115,2.16280699033016,19277.295070867
0,10,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Csongrád","házas",NA,"Szakmunkás",NA,40,18,18,"5","8","7","4","5","2",0.825544120794961,6690.8093424307,0.837945495080149,6736.82766891429,0.753798561637555,6718.67501892253
0,2,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Csongrád","házas",NA,"Szakmunkás",NA,51,18,18,"4","7","7","8","8","3",0.830326107112218,6729.56603383087,0.842681335652423,6774.90239094596,1.32029473750472,11767.9068678736
0,1,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",NA,49,22,22,"3","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","6",1.49506820633523,12117.1189649879,1.51666877918781,12193.5570466115,2.16280699033016,19277.295070867
0,1,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Csongrád","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,27,18,18,"2","7","6","5","9","4",0.802910885367681,6507.3731586681,0.815164132489665,6553.67242225895,0.751038376228363,6694.07323576703
0,10,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Csongrád","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,30,17,17,"1","8","7","5","8","6",0.668285456166995,5416.27087020736,0.677827482835862,5449.52740712854,0.77127797685125,6874.47063371715
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Csongrád","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,45,18,18,"3","7","8","8","8","8",0.774612254964223,6278.02049790525,0.785580802864885,6315.83142338137,0.701392093742935,6251.57141247806
0,3,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Csongrád","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,25,18,18,"1","8","7","6","8","6",0.825715394259327,6692.19746702225,0.837630993687128,6734.29917308866,0.783946631699755,6987.38750459721
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Csongrád","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",69,18,18,"3","7","8","7","7","5",0.830326107112218,6729.56603383087,0.842681335652423,6774.90239094596,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","hajadon\notlen, jelenleg partnerével él",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",77,18,18,"0 - Egyáltalán nem igaz rám nézve","9","8","9","9","8",2.40692905313496,19507.5017671685,2.44159607295337,19629.6919992529,1,1.215009473
0,0,0,0,0,99998,1,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,51,21,21,"1","7","8","6","8","9",1.49506820633523,12117.1189649879,1.51666877918781,12193.5570466115,2.16280699033016,19277.295070867
0,1,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi",NA,"Csongrád",NA,NA,NA,NA,NA,99,99,"1","4","5","8","5","3",1.24057527991602,10054.5233910184,1,0.946964205,1,1.215009473
0,1,1,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Csongrád","házas",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,45,18,18,"1","8","8","6","7","6",0.774612254964223,6278.02049790525,0.785580802864885,6315.83142338137,0.701392093742935,6251.57141247806
0,10,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Csongrád","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,24,17,17,"5","7","7","7","7","7",0.68726629439581,5570.10537347561,0.696509187986687,5599.72265121245,0.805073071090165,7175.68937700033
